timestamp,reg_40001_hex,reg_40002_hex,reg_40003_hex
2026-06-30 09:34:00,730D,4023,01C9
2026-06-30 09:34:01,1E83,4043,01CB
2026-06-30 09:34:02,371B,4024,01C9
2026-06-30 09:34:03,6E46,4022,01CB
2026-06-30 09:34:04,C038,401F,01CA
2026-06-30 09:34:05,40DF,4021,01CB
2026-06-30 09:34:06,A15C,4039,01CB
2026-06-30 09:34:07,2562,401A,01CB
2026-06-30 09:34:08,60CB,4013,01CB
2026-06-30 09:34:09,FE88,4024,01CC
2026-06-30 09:34:10,5B47,401B,01CC
2026-06-30 09:34:11,3280,400F,01CC
2026-06-30 09:34:12,01C0,4002,01CB
2026-06-30 09:34:13,AD78,4025,01CB
2026-06-30 09:34:14,900F,4023,01CC
2026-06-30 09:34:15,C71E,4011,01CA
2026-06-30 09:34:16,9C7B,402F,01CD
2026-06-30 09:34:17,552A,4023,01CC
2026-06-30 09:34:18,43E5,4022,01CB
2026-06-30 09:34:19,7689,4024,01CB
2026-06-30 09:34:20,9EF6,402C,01CC
2026-06-30 09:34:21,3F10,4021,01CB
2026-06-30 09:34:22,0496,4026,01CA
2026-06-30 09:34:23,1F47,4021,01CE
2026-06-30 09:34:24,398B,4010,01C9
2026-06-30 09:34:25,9582,4010,01C8
2026-06-30 09:34:26,BD0F,401A,01CA
2026-06-30 09:34:27,A00A,4013,01CA
2026-06-30 09:34:28,D6FA,400C,01CC
2026-06-30 09:34:29,752A,4030,01CD
2026-06-30 09:34:30,B7E8,402F,01CB
2026-06-30 09:34:31,8451,4026,01CC
2026-06-30 09:34:32,650B,4027,01CC
2026-06-30 09:34:33,A185,401B,01CA
2026-06-30 09:34:34,E126,4023,01CC
2026-06-30 09:34:35,1B12,400C,01CC
2026-06-30 09:34:36,8A4C,4016,01CA
2026-06-30 09:34:37,1146,402A,01CB
2026-06-30 09:34:38,9CA5,4017,01CA
2026-06-30 09:34:39,9891,4038,01CA
2026-06-30 09:34:40,0F9A,401E,01CD
2026-06-30 09:34:41,5965,4021,01CB
2026-06-30 09:34:42,421C,401B,01CB
2026-06-30 09:34:43,25C2,4014,01CB
2026-06-30 09:34:44,291D,4033,01CA
2026-06-30 09:34:45,52E9,401D,01CD
2026-06-30 09:34:46,8869,4015,01CE
2026-06-30 09:34:47,7F59,4033,01CB
2026-06-30 09:34:48,116B,4034,01CD
2026-06-30 09:34:49,1C03,402B,01CD
2026-06-30 09:34:50,550A,3FED,01CB
2026-06-30 09:34:51,04F4,401C,01CB
2026-06-30 09:34:52,CEB0,4024,01CC
2026-06-30 09:34:53,8B88,4013,01CC
2026-06-30 09:34:54,A0CF,4020,01CC
2026-06-30 09:34:55,59A9,4021,01CA
2026-06-30 09:34:56,74CD,4024,01CD
2026-06-30 09:34:57,77AC,401E,01CD
2026-06-30 09:34:58,35EB,4024,01CB
2026-06-30 09:34:59,BE96,403E,01CE
2026-06-30 09:35:00,AD21,4015,01CA
2026-06-30 09:35:01,0D11,4009,01CD
2026-06-30 09:35:02,E8B1,400B,01D0
2026-06-30 09:35:03,9AE2,401A,01CA
2026-06-30 09:35:04,666D,4008,01CB
2026-06-30 09:35:05,008C,4032,01CD
2026-06-30 09:35:06,3BB1,3FFE,01C8
2026-06-30 09:35:07,E91C,4015,01CF
2026-06-30 09:35:08,A90F,401F,01CD
2026-06-30 09:35:09,B800,402B,01CD
2026-06-30 09:35:10,F508,4018,01CC
2026-06-30 09:35:11,CF37,400B,01CD
2026-06-30 09:35:12,F2AE,4030,01CB
2026-06-30 09:35:13,B35A,400E,01CE
2026-06-30 09:35:14,6145,402F,01CC
2026-06-30 09:35:15,29A3,401E,01CC
2026-06-30 09:35:16,2002,4029,01CC
2026-06-30 09:35:17,46BB,401B,01CC
2026-06-30 09:35:18,59AB,401D,01CB
2026-06-30 09:35:19,0BF3,401F,01CF
2026-06-30 09:35:20,0E7B,4014,01CE
2026-06-30 09:35:21,55D5,402C,01CF
2026-06-30 09:35:22,C60C,402E,01CA
2026-06-30 09:35:23,1923,4014,01CD
2026-06-30 09:35:24,DB55,4028,01CA
2026-06-30 09:35:25,7830,4034,01CE
2026-06-30 09:35:26,ED78,402F,01CF
2026-06-30 09:35:27,BF5C,4037,01CE
2026-06-30 09:35:28,E24C,4019,01CD
2026-06-30 09:35:29,5022,4022,01D1
2026-06-30 09:35:30,834C,402B,01CA
2026-06-30 09:35:31,D9B7,401D,01CE
2026-06-30 09:35:32,4F17,401D,01CC
2026-06-30 09:35:33,6D54,401E,01CE
2026-06-30 09:35:34,62A5,401E,01C9
2026-06-30 09:35:35,8AE4,400D,01CC
2026-06-30 09:35:36,A229,4027,01CB
2026-06-30 09:35:37,E392,402D,01CD
2026-06-30 09:35:38,CCA4,4013,01CD
2026-06-30 09:35:39,5F88,400D,01CE
2026-06-30 09:35:40,46F6,4018,01CF
2026-06-30 09:35:41,A174,402D,01CE
2026-06-30 09:35:42,B492,4000,01CE
2026-06-30 09:35:43,4F10,4015,01CB
2026-06-30 09:35:44,5754,4032,01CE
2026-06-30 09:35:45,6620,4023,01CF
2026-06-30 09:35:46,FEA4,4021,01D1
2026-06-30 09:35:47,B454,4027,01CE
2026-06-30 09:35:48,8725,4006,01CB
2026-06-30 09:35:49,98F8,401D,01CE
2026-06-30 09:35:50,020E,4020,01CF
2026-06-30 09:35:51,A8AF,4023,01CC
2026-06-30 09:35:52,7F03,402E,01CD
2026-06-30 09:35:53,9021,401B,01CD
2026-06-30 09:35:54,8D42,4020,01CF
2026-06-30 09:35:55,4AA8,4019,01CE
2026-06-30 09:35:56,17C0,4012,01CB
2026-06-30 09:35:57,768D,3FFE,01CC
2026-06-30 09:35:58,4BC9,403E,01CF
2026-06-30 09:35:59,4999,4012,01CC
2026-06-30 09:36:00,3494,4028,01CE
2026-06-30 09:36:01,327D,4026,01CD
2026-06-30 09:36:02,AF1C,4022,01CD
2026-06-30 09:36:03,8CB0,401B,01CC
2026-06-30 09:36:04,8486,4024,01CC
2026-06-30 09:36:05,D0E9,4017,01CD
2026-06-30 09:36:06,6ACD,4018,01CB
2026-06-30 09:36:07,85D2,401D,01CD
2026-06-30 09:36:08,019B,4013,01CC
2026-06-30 09:36:09,BAC2,4008,01CD
2026-06-30 09:36:10,F210,4005,01CD
2026-06-30 09:36:11,DDCD,401B,01CD
2026-06-30 09:36:12,D429,4031,01CD
2026-06-30 09:36:13,728A,4025,01CD
2026-06-30 09:36:14,8ACA,402D,01CE
2026-06-30 09:36:15,6D3E,403D,01D0
2026-06-30 09:36:16,1278,4027,01CE
2026-06-30 09:36:17,95AB,4025,01CF
2026-06-30 09:36:18,01A2,4018,01CB
2026-06-30 09:36:19,7EDD,4033,01D0
2026-06-30 09:36:20,A883,400A,01CF
2026-06-30 09:36:21,64C5,401D,01CD
2026-06-30 09:36:22,DB46,4028,01CD
2026-06-30 09:36:23,DD14,4032,01CE
2026-06-30 09:36:24,2F85,4046,01CE
2026-06-30 09:36:25,9675,4010,01CA
2026-06-30 09:36:26,520E,400A,01CD
2026-06-30 09:36:27,37A5,403B,01CE
2026-06-30 09:36:28,4EFF,4009,01D1
2026-06-30 09:36:29,27D2,4019,01CD
2026-06-30 09:36:30,6F8C,401D,01CF
2026-06-30 09:36:31,5BC3,4021,01CF
2026-06-30 09:36:32,B855,402B,01D0
2026-06-30 09:36:33,6967,4026,01CE
2026-06-30 09:36:34,0DF3,402D,01CF
2026-06-30 09:36:35,0A17,4023,01D0
2026-06-30 09:36:36,DB74,4019,01D0
2026-06-30 09:36:37,54B4,4010,01CD
2026-06-30 09:36:38,8521,4013,01CE
2026-06-30 09:36:39,3585,401A,01CE
2026-06-30 09:36:40,014E,401C,01CB
2026-06-30 09:36:41,CF62,4027,01CD
2026-06-30 09:36:42,16C9,401C,01CB
2026-06-30 09:36:43,33F3,4039,01D0
2026-06-30 09:36:44,3741,4032,01CD
2026-06-30 09:36:45,E479,4016,01CC
2026-06-30 09:36:46,BCF2,4021,01CE
2026-06-30 09:36:47,8C7B,4020,01CF
2026-06-30 09:36:48,E99C,400A,01CF
2026-06-30 09:36:49,0106,402D,01CD
2026-06-30 09:36:50,7AEF,401B,7FEE
2026-06-30 09:36:51,79DF,401A,01CD
2026-06-30 09:36:52,A3FC,402B,01CF
2026-06-30 09:36:53,68C2,401A,01CD
2026-06-30 09:36:54,FB11,401A,01CD
2026-06-30 09:36:55,5F7C,4012,01CF
2026-06-30 09:36:56,8C97,400D,01CC
2026-06-30 09:36:57,4BFD,402C,01D1
2026-06-30 09:36:58,03D7,4024,01CB
2026-06-30 09:36:59,5AC3,4038,01CC
2026-06-30 09:37:00,396E,4021,01D1
2026-06-30 09:37:01,6A6D,4026,01CB
2026-06-30 09:37:02,9A70,401A,01CE
2026-06-30 09:37:03,9621,4007,01D0
2026-06-30 09:37:04,344E,401F,01CF
2026-06-30 09:37:05,A92D,4016,01CF
2026-06-30 09:37:06,243F,402D,01CB
2026-06-30 09:37:07,51D1,4007,01CD
2026-06-30 09:37:08,95F0,4024,01CE
2026-06-30 09:37:09,8D55,4018,01CE
2026-06-30 09:37:10,270B,4027,01CE
2026-06-30 09:37:11,E7BB,4027,01CF
2026-06-30 09:37:12,A4B0,401E,01CE
2026-06-30 09:37:13,B0D7,4019,01CE
2026-06-30 09:37:14,5336,4014,01D0
2026-06-30 09:37:15,24EC,4025,01D1
2026-06-30 09:37:16,C97F,403A,01CD
2026-06-30 09:37:17,9209,4035,01CC
2026-06-30 09:37:18,D043,4017,01CF
2026-06-30 09:37:19,4D26,401F,01CE
2026-06-30 09:37:20,4E72,4011,01CF
2026-06-30 09:37:21,DE62,4028,01CC
2026-06-30 09:37:22,31B9,4010,01CD
2026-06-30 09:37:23,AB64,400B,01CE
2026-06-30 09:37:24,E9A2,403C,01CE
2026-06-30 09:37:25,F5CF,401F,01CF
2026-06-30 09:37:26,68C1,4031,01CC
2026-06-30 09:37:27,56C6,4020,01CE
2026-06-30 09:37:28,83D0,402A,01CD
2026-06-30 09:37:29,8D06,400D,01CF
2026-06-30 09:37:30,8AFD,4022,01CF
2026-06-30 09:37:31,A16B,400C,01CD
2026-06-30 09:37:32,6003,400A,01CF
2026-06-30 09:37:33,9F3F,4016,01CF
2026-06-30 09:37:34,9833,401B,01CD
2026-06-30 09:37:35,7263,403A,01CF
2026-06-30 09:37:36,D893,4014,01CD
2026-06-30 09:37:37,6790,4021,01CF
2026-06-30 09:37:38,0F7D,402C,01CF
2026-06-30 09:37:39,1709,4028,01CE
2026-06-30 09:37:40,B82C,4021,01CC
2026-06-30 09:37:41,8321,401B,01CB
2026-06-30 09:37:42,D71C,402C,01CE
2026-06-30 09:37:43,3D00,400E,01CF
2026-06-30 09:37:44,5567,4016,01CF
2026-06-30 09:37:45,40E1,401E,01CE
2026-06-30 09:37:46,DADB,401E,01CC
2026-06-30 09:37:47,F3BF,4015,01D0
2026-06-30 09:37:48,EB7E,4033,01D1
2026-06-30 09:37:49,D30C,403A,01CE
2026-06-30 09:37:50,BAAB,4015,01CD
2026-06-30 09:37:51,53B8,401A,01CD
2026-06-30 09:37:52,B0FC,4039,01CE
2026-06-30 09:37:53,C617,402E,01CD
2026-06-30 09:37:54,4FE9,401D,01CD
2026-06-30 09:37:55,0730,3FFE,01CD
2026-06-30 09:37:56,3BF8,4014,01CF
2026-06-30 09:37:57,0CDA,4012,01CE
2026-06-30 09:37:58,0931,4027,01CD
2026-06-30 09:37:59,923F,400F,01CE
2026-06-30 09:38:00,63DA,400F,01D1
2026-06-30 09:38:01,FE92,400D,01CF
2026-06-30 09:38:02,78C5,4009,01D0
2026-06-30 09:38:03,7A3A,402A,01CF
2026-06-30 09:38:04,D81F,4009,01CE
2026-06-30 09:38:05,02A9,401C,01CD
2026-06-30 09:38:06,CCFC,3FF6,01CE
2026-06-30 09:38:07,4349,4039,01CF
2026-06-30 09:38:08,6787,401D,01CC
2026-06-30 09:38:09,43A4,401C,01D0
2026-06-30 09:38:10,0B85,4004,01CC
2026-06-30 09:38:11,0ACE,401F,01D0
2026-06-30 09:38:12,03DC,4038,01D1
2026-06-30 09:38:13,6B2E,4009,01CC
2026-06-30 09:38:14,A695,4005,01CF
2026-06-30 09:38:15,CE4E,401B,01CC
2026-06-30 09:38:16,6631,401C,01D1
2026-06-30 09:38:17,E41E,4032,01CE
2026-06-30 09:38:18,37E9,4020,01D1
2026-06-30 09:38:19,CF9C,4025,01D0
2026-06-30 09:38:20,4D1D,4017,01CE
2026-06-30 09:38:21,9CC2,400C,01CE
2026-06-30 09:38:22,63EA,4018,01CD
2026-06-30 09:38:23,D70C,4027,01CF
2026-06-30 09:38:24,28D4,400A,01D1
2026-06-30 09:38:25,7821,4024,01CF
2026-06-30 09:38:26,6148,402D,01CD
2026-06-30 09:38:27,BCD6,400F,01CC
2026-06-30 09:38:28,D6CC,402A,01CB
2026-06-30 09:38:29,D040,402A,01CE
2026-06-30 09:38:30,A3D3,4033,01CF
2026-06-30 09:38:31,8652,4028,01CD
2026-06-30 09:38:32,CFFA,4025,01CF
2026-06-30 09:38:33,8C75,400E,01CF
2026-06-30 09:38:34,0DE7,4011,01CD
2026-06-30 09:38:35,D519,402C,01CF
2026-06-30 09:38:36,A84A,401D,01CF
2026-06-30 09:38:37,8205,400A,01CB
2026-06-30 09:38:38,CE74,401B,01CE
2026-06-30 09:38:39,2CA2,4027,01CE
2026-06-30 09:38:40,412D,401B,01CF
2026-06-30 09:38:41,AFA2,4019,01CD
2026-06-30 09:38:42,8575,401F,01CF
2026-06-30 09:38:43,26A2,402B,01CD
2026-06-30 09:38:44,BEF3,401A,01CF
2026-06-30 09:38:45,BC98,4004,01CF
2026-06-30 09:38:46,C512,4019,01CD
2026-06-30 09:38:47,3386,402F,01CD
2026-06-30 09:38:48,E289,4029,01CE
2026-06-30 09:38:49,11AF,4018,01CD
2026-06-30 09:38:50,2EF6,4034,01D0
2026-06-30 09:38:51,5DA1,401E,01CC
2026-06-30 09:38:52,94FB,4012,01CB
2026-06-30 09:38:53,3EB3,401E,01CF
2026-06-30 09:38:54,AE31,402D,01CE
2026-06-30 09:38:55,F80F,4033,01CC
2026-06-30 09:38:56,6D0B,4031,01CC
2026-06-30 09:38:57,887D,402F,01CE
2026-06-30 09:38:58,1AC4,4019,01CF
2026-06-30 09:38:59,7D1F,3FD8,01CF
2026-06-30 09:39:00,F331,400D,01CB
2026-06-30 09:39:01,C9B5,4013,01CD
2026-06-30 09:39:02,33D0,400C,01D1
2026-06-30 09:39:03,814B,4019,01CE
2026-06-30 09:39:04,B5A4,402E,01CB
2026-06-30 09:39:05,52AA,4031,01CD
2026-06-30 09:39:06,B073,4004,01CD
2026-06-30 09:39:07,317D,4028,01CB
2026-06-30 09:39:08,EBB2,4020,01CE
2026-06-30 09:39:09,BC8C,4014,01CE
2026-06-30 09:39:10,BE8C,403A,01CF
2026-06-30 09:39:11,802E,403B,01CF
2026-06-30 09:39:12,BE2F,4027,01CC
2026-06-30 09:39:13,EBD0,4027,01CC
2026-06-30 09:39:14,1941,4035,01CB
2026-06-30 09:39:15,B93A,4036,01CF
2026-06-30 09:39:16,A235,4038,01CC
2026-06-30 09:39:17,7E54,4023,01CD
2026-06-30 09:39:18,4F18,4035,01CC
2026-06-30 09:39:19,0515,4018,01CF
2026-06-30 09:39:20,CFB3,4024,01CE
2026-06-30 09:39:21,3388,4006,01CD
2026-06-30 09:39:22,D8ED,4014,01CD
2026-06-30 09:39:23,3460,4028,01CD
2026-06-30 09:39:24,9AB3,4030,01D0
2026-06-30 09:39:25,4D12,400F,01CE
2026-06-30 09:39:26,AF2C,4021,01CA
2026-06-30 09:39:27,FDF6,4003,01CE
2026-06-30 09:39:28,76B6,402B,01CE
2026-06-30 09:39:29,8869,4040,01CF
2026-06-30 09:39:30,AEC1,4017,01CC
2026-06-30 09:39:31,CEC8,4027,01CE
2026-06-30 09:39:32,99E7,4012,01CE
2026-06-30 09:39:33,A61A,4015,01CB
2026-06-30 09:39:34,2BED,401F,01CA
2026-06-30 09:39:35,F023,4007,01CF
2026-06-30 09:39:36,5683,402D,01CE
2026-06-30 09:39:37,4D74,4021,01CC
2026-06-30 09:39:38,FFEA,401F,01CE
2026-06-30 09:39:39,3818,4000,01CF
2026-06-30 09:39:40,B6DE,4027,01CD
2026-06-30 09:39:41,4F0B,401C,01CB
2026-06-30 09:39:42,FE9F,401E,01CB
2026-06-30 09:39:43,DE8B,4031,01CF
2026-06-30 09:39:44,C5D4,401F,01CC
2026-06-30 09:39:45,411C,400E,01CA
2026-06-30 09:39:46,19DC,402E,01CE
2026-06-30 09:39:47,E22A,4024,01CE
2026-06-30 09:39:48,0CDE,401F,01D0
2026-06-30 09:39:49,426D,4020,01CE
2026-06-30 09:39:50,B33D,4026,01CB
2026-06-30 09:39:51,3B9C,402E,01CF
2026-06-30 09:39:52,E3B4,4019,01CD
2026-06-30 09:39:53,5FDC,402F,01CF
2026-06-30 09:39:54,D00A,401B,01CC
2026-06-30 09:39:55,9053,401C,01CC
2026-06-30 09:39:56,05F9,401A,01CD
2026-06-30 09:39:57,15E6,402E,01CB
2026-06-30 09:39:58,3A7E,4010,01CD
2026-06-30 09:39:59,5E01,4032,01CE
2026-06-30 09:40:00,2C60,4028,01BF
2026-06-30 09:40:01,9FE1,4022,01C0
2026-06-30 09:40:02,0747,4004,01C3
2026-06-30 09:40:03,0619,4028,01C1
2026-06-30 09:40:04,CD77,3FF6,01BE
2026-06-30 09:40:05,F4F0,4012,01C4
2026-06-30 09:40:06,3FE9,4003,01C3
2026-06-30 09:40:07,9B4A,400F,01C3
2026-06-30 09:40:08,828B,4017,01C4
2026-06-30 09:40:09,6956,4012,01C0
2026-06-30 09:40:10,7AEE,401E,01C1
2026-06-30 09:40:11,A1B1,400C,01C5
2026-06-30 09:40:12,B037,4013,01C2
2026-06-30 09:40:13,D4CF,4002,01BF
2026-06-30 09:40:14,3DC3,3FE2,01C2
2026-06-30 09:40:15,241B,3FF5,01C2
2026-06-30 09:40:16,D54F,4030,01C2
2026-06-30 09:40:17,9742,4030,01BE
2026-06-30 09:40:18,F09C,4011,01C6
2026-06-30 09:40:19,2486,4028,01C1
2026-06-30 09:40:20,7F66,402D,01BF
2026-06-30 09:40:21,1C0A,4016,01C2
2026-06-30 09:40:22,07F5,404A,01C0
2026-06-30 09:40:23,40BD,4003,01C3
2026-06-30 09:40:24,086C,4017,01C8
2026-06-30 09:40:25,BCE4,400C,01C3
2026-06-30 09:40:26,F2BB,4048,01C2
2026-06-30 09:40:27,4EFF,4042,01BE
2026-06-30 09:40:28,0289,400C,01C3
2026-06-30 09:40:29,AB83,402C,01C4
2026-06-30 09:40:30,6B71,4030,01BF
2026-06-30 09:40:31,A8B4,4040,01C0
2026-06-30 09:40:32,5FE3,4030,01C1
2026-06-30 09:40:33,B86F,402C,01BE
2026-06-30 09:40:34,611C,403D,01C4
2026-06-30 09:40:35,30F6,4037,01C2
2026-06-30 09:40:36,F976,4020,01C5
2026-06-30 09:40:37,1892,4030,01C0
2026-06-30 09:40:38,CC16,401B,01C2
2026-06-30 09:40:39,ADC9,4015,01C3
2026-06-30 09:40:40,CDC7,4025,01C2
2026-06-30 09:40:41,A70D,401F,01C2
2026-06-30 09:40:42,A31A,4039,01C1
2026-06-30 09:40:43,ABB5,4029,01C2
2026-06-30 09:40:44,8B83,4028,01C3
2026-06-30 09:40:45,AE1D,4008,01C2
2026-06-30 09:40:46,DEF6,4027,01C2
2026-06-30 09:40:47,A6F3,401D,01C2
2026-06-30 09:40:48,2664,400E,01C3
2026-06-30 09:40:49,01F2,403B,01C2
2026-06-30 09:40:50,AFCB,4037,01C3
2026-06-30 09:40:51,612E,4048,01BC
2026-06-30 09:40:52,4D03,4013,01C1
2026-06-30 09:40:53,5007,3FFC,01C2
2026-06-30 09:40:54,C8E6,4033,01C9
2026-06-30 09:40:55,5773,4012,01C3
2026-06-30 09:40:56,6AF0,400B,01C4
2026-06-30 09:40:57,FB01,4051,01BD
2026-06-30 09:40:58,634C,4025,01C2
2026-06-30 09:40:59,F716,404B,01C1
2026-06-30 09:41:00,1F05,4003,01C2
2026-06-30 09:41:01,914B,4023,01C3
2026-06-30 09:41:02,B4FA,401F,01C4
2026-06-30 09:41:03,D262,4021,01C2
2026-06-30 09:41:04,2C5E,3FFE,01C4
2026-06-30 09:41:05,A173,401B,01C0
2026-06-30 09:41:06,C80A,4069,01C2
2026-06-30 09:41:07,6235,400B,01C3
2026-06-30 09:41:08,3EDE,4047,01C4
2026-06-30 09:41:09,0652,3FF6,01C1
2026-06-30 09:41:10,0118,403A,01C4
2026-06-30 09:41:11,CF4A,401C,01C5
2026-06-30 09:41:12,9EC5,3FF0,01C5
2026-06-30 09:41:13,FEFE,4028,01C1
2026-06-30 09:41:14,AE5F,401F,01C1
2026-06-30 09:41:15,46A8,4028,01C3
2026-06-30 09:41:16,D8E9,402F,01C2
2026-06-30 09:41:17,4D06,401D,01C4
2026-06-30 09:41:18,4D56,4036,01C4
2026-06-30 09:41:19,959A,4020,01C5
2026-06-30 09:41:20,EB74,4030,01C1
2026-06-30 09:41:21,3D91,402B,01C0
2026-06-30 09:41:22,8EAE,4044,01C5
2026-06-30 09:41:23,6441,4035,01C2
2026-06-30 09:41:24,76BD,4026,01C2
2026-06-30 09:41:25,30E1,4049,01C3
2026-06-30 09:41:26,DD05,4035,01C3
2026-06-30 09:41:27,EBD2,400E,01C6
2026-06-30 09:41:28,9B3B,400E,01C2
2026-06-30 09:41:29,7B32,4010,01C7
2026-06-30 09:41:30,6AC8,402E,01C5
2026-06-30 09:41:31,7981,4014,01C6
2026-06-30 09:41:32,BAE8,4023,01C4
2026-06-30 09:41:33,184E,403B,01C6
2026-06-30 09:41:34,A7C5,4031,01C4
2026-06-30 09:41:35,FC69,402B,01C0
2026-06-30 09:41:36,FC6C,4018,01C1
2026-06-30 09:41:37,BAF9,4021,01C2
2026-06-30 09:41:38,7272,400B,01C2
2026-06-30 09:41:39,1D6B,4019,01C6
2026-06-30 09:41:40,88CE,4027,01C3
2026-06-30 09:41:41,87E1,4026,01C2
2026-06-30 09:41:42,CBB8,400D,01C0
2026-06-30 09:41:43,1660,4011,01C7
2026-06-30 09:41:44,8F85,400E,01C4
2026-06-30 09:41:45,DDEB,4021,01C2
2026-06-30 09:41:46,96FD,400B,01BF
2026-06-30 09:41:47,8BC3,4011,01C0
2026-06-30 09:41:48,C8B2,4006,01C6
2026-06-30 09:41:49,0FDF,4003,01C7
2026-06-30 09:41:50,7AB0,4021,01C1
2026-06-30 09:41:51,B6A9,4013,01C3
2026-06-30 09:41:52,A290,4023,01C1
2026-06-30 09:41:53,9037,4020,01C0
2026-06-30 09:41:54,712E,402B,01C3
2026-06-30 09:41:55,4926,402B,01C4
2026-06-30 09:41:56,A16A,4045,01BD
2026-06-30 09:41:57,2FD2,4025,01C5
2026-06-30 09:41:58,393C,4008,01C2
2026-06-30 09:41:59,D821,400D,01C6
2026-06-30 09:42:00,AE4C,402E,01C3
2026-06-30 09:42:01,972C,4007,01C5
2026-06-30 09:42:02,9341,401E,01C2
2026-06-30 09:42:03,E015,4030,01BF
2026-06-30 09:42:04,F6D9,4009,01C4
2026-06-30 09:42:05,6ACD,4030,01C5
2026-06-30 09:42:06,6045,4025,01C0
2026-06-30 09:42:07,856B,403F,01C5
2026-06-30 09:42:08,42A6,4025,01C2
2026-06-30 09:42:09,DA82,402D,01C5
2026-06-30 09:42:10,E909,4033,01C5
2026-06-30 09:42:11,CB0C,4014,01BF
2026-06-30 09:42:12,8936,4020,01C3
2026-06-30 09:42:13,518A,4019,01C1
2026-06-30 09:42:14,4D16,4030,01C8
2026-06-30 09:42:15,5ECB,402C,01C2
2026-06-30 09:42:16,BEF6,4022,01C8
2026-06-30 09:42:17,6941,4023,01C1
2026-06-30 09:42:18,B03A,4039,01C3
2026-06-30 09:42:19,580A,4023,01C4
2026-06-30 09:42:20,5932,4025,01C6
2026-06-30 09:42:21,0D90,4044,01C9
2026-06-30 09:42:22,0C4D,4019,01C4
2026-06-30 09:42:23,05C7,4016,01C5
2026-06-30 09:42:24,8FC1,4035,01C7
2026-06-30 09:42:25,E796,4032,01C1
2026-06-30 09:42:26,8EFD,403E,01C7
2026-06-30 09:42:27,07F1,4028,01C9
2026-06-30 09:42:28,B13D,402B,01C9
2026-06-30 09:42:29,F0C5,4023,01C3
2026-06-30 09:42:30,39B4,4013,01C4
2026-06-30 09:42:31,2716,400A,01C6
2026-06-30 09:42:32,D6C6,4023,01C4
2026-06-30 09:42:33,C58C,401C,01C0
2026-06-30 09:42:34,DB60,4029,01CA
2026-06-30 09:42:35,405E,4013,01C5
2026-06-30 09:42:36,ECA3,400C,01C3
2026-06-30 09:42:37,B876,402D,01C7
2026-06-30 09:42:38,CE46,401F,01C7
2026-06-30 09:42:39,B68D,4036,01C3
2026-06-30 09:42:40,3C00,461C,01C4
2026-06-30 09:42:41,7C00,4026,01C6
2026-06-30 09:42:42,1723,4022,01CB
2026-06-30 09:42:43,B437,4033,01C6
2026-06-30 09:42:44,9241,4051,01C4
2026-06-30 09:42:45,E740,4025,01C3
2026-06-30 09:42:46,C8CD,4022,01C6
2026-06-30 09:42:47,63EC,404C,01C4
2026-06-30 09:42:48,A775,4022,01C7
2026-06-30 09:42:49,B4BE,4022,01C3
2026-06-30 09:42:50,7842,401F,01C7
2026-06-30 09:42:51,811A,403D,01CB
2026-06-30 09:42:52,596B,4035,01C9
2026-06-30 09:42:53,7425,404F,01C3
2026-06-30 09:42:54,8D59,4035,01C6
2026-06-30 09:42:55,A469,4041,01C7
2026-06-30 09:42:56,624B,4018,01CA
2026-06-30 09:42:57,96F4,401A,01C4
2026-06-30 09:42:58,E0A3,403A,01C5
2026-06-30 09:42:59,8391,4039,01C5
2026-06-30 09:43:00,FCDA,4031,01C8
2026-06-30 09:43:01,B75F,4038,01C4
2026-06-30 09:43:02,50A2,4032,01C2
2026-06-30 09:43:03,1E89,4016,01C6
2026-06-30 09:43:04,7EE8,4044,01C9
2026-06-30 09:43:05,49C3,402F,01C9
2026-06-30 09:43:06,588B,4011,01C9
2026-06-30 09:43:07,0626,4022,01C8
2026-06-30 09:43:08,0D5A,4037,01C7
2026-06-30 09:43:09,5579,401D,01C4
2026-06-30 09:43:10,80EA,4016,01C5
2026-06-30 09:43:11,8127,4058,01C5
2026-06-30 09:43:12,94EF,403D,01C6
2026-06-30 09:43:13,B112,4031,01C8
2026-06-30 09:43:14,8445,401B,01C2
2026-06-30 09:43:15,8E44,403E,01C9
2026-06-30 09:43:16,6462,4030,01C7
2026-06-30 09:43:17,03D3,401B,01C8
2026-06-30 09:43:18,D475,402F,01C4
2026-06-30 09:43:19,354D,4034,01C9
2026-06-30 09:43:20,0DD5,4042,01C3
2026-06-30 09:43:21,3706,403E,01C7
2026-06-30 09:43:22,6EA9,4027,01CB
2026-06-30 09:43:23,7F3A,4056,01C9
2026-06-30 09:43:24,5FCB,4025,01C8
2026-06-30 09:43:25,BB37,4051,01C3
2026-06-30 09:43:26,67CC,4041,01CA
2026-06-30 09:43:27,7070,4040,01C8
2026-06-30 09:43:28,16AB,4032,01CA
2026-06-30 09:43:29,557A,4034,01C9
2026-06-30 09:43:30,50A4,4010,01C4
2026-06-30 09:43:31,4383,4022,01C7
2026-06-30 09:43:32,3656,4039,01CA
2026-06-30 09:43:33,C39F,4028,01CA
2026-06-30 09:43:34,E11D,400F,01CC
2026-06-30 09:43:35,A4A0,4036,01C7
2026-06-30 09:43:36,0A58,403A,01C8
2026-06-30 09:43:37,B615,4012,01C8
2026-06-30 09:43:38,6B2E,402E,01C8
2026-06-30 09:43:39,BCB1,402B,01C9
2026-06-30 09:43:40,3D05,4038,01CA
